Año,Mes,Estado,Municipio,Dentro de Norma,Total de Determinaciones,% de Determinaciones dentro de norma 
2016,Diciembre,OAXACA,SAN JUAN ATEPEC,3,3,100
2016,Diciembre,OAXACA,SAN JUAN BAUTISTA CUI,19,24,79.17
2016,Diciembre,OAXACA,SAN JUAN BAUTISTA GUE,2,2,100
2016,Diciembre,OAXACA,SAN JUAN BAUTISTA LO,1,7,14.29
2016,Diciembre,OAXACA,SAN JUAN BAUTISTA TUX,82,84,97.62
2016,Diciembre,OAXACA,SAN JUAN BAUTISTA VAL,40,41,97.56
2016,Diciembre,OAXACA,SAN JUAN CACAHUATEPEC,4,4,100
2016,Diciembre,OAXACA,SAN JUAN CHICOMEZUCHI,2,2,100
2016,Diciembre,OAXACA,SAN JUAN CHILATECA,2,2,100
2016,Diciembre,OAXACA,SAN JUAN COLORADO,6,6,100
2016,Diciembre,OAXACA,SAN JUAN DE LOS CUES,4,4,100
2016,Diciembre,OAXACA,SAN JUAN EVANGELISTA,2,2,100
2016,Diciembre,OAXACA,SAN JUAN JUQUILA VIJA,2,6,33.33
2016,Diciembre,OAXACA,SAN JUAN LACHAO,4,4,100
2016,Diciembre,OAXACA,SAN JUAN LAJARCIA,3,3,100
2016,Diciembre,OAXACA,SAN JUAN OZOLOTEPEC,11,11,100
2016,Diciembre,OAXACA,SAN JUAN PETLAPA,7,7,100
2016,Diciembre,OAXACA,SAN JUAN QUIAHIJE,0,8,0
2016,Diciembre,OAXACA,SAN JUAN TABAA,3,3,100
2016,Diciembre,OAXACA,SAN JUAN TEITIPAC,2,2,100
2016,Diciembre,OAXACA,SAN JUAN YAEE,3,3,100
2016,Diciembre,OAXACA,SAN JUAN YATZONA,2,2,100
2016,Diciembre,OAXACA,SAN LORENZO CACAOTEPE,4,9,44.44
2016,Diciembre,OAXACA,SAN LORENZO TEXMELUCA,4,4,100
2016,Diciembre,OAXACA,SAN LUCAS CAMOTLAN,4,4,100
2016,Diciembre,OAXACA,SAN LUCAS OJITLAN,7,14,50
2016,Diciembre,OAXACA,SAN LUCAS ZOQUIAPAM,4,4,100
2016,Diciembre,OAXACA,SAN LUIS AMATLAN,4,4,100
2016,Diciembre,OAXACA,SAN MARCIAL OZOLOTEPE,3,4,75
2016,Diciembre,OAXACA,SAN MARTIN DE LOS CAN,4,4,100
2016,Diciembre,OAXACA,SAN MARTIN TOXPALAN,10,10,100
2016,Diciembre,OAXACA,SAN MATEO CAJONOS,3,3,100
2016,Diciembre,OAXACA,SAN MATEO DEL MAR,0,8,0
2016,Diciembre,OAXACA,SAN MATEO YOLOXOCHITL,1,2,50
2016,Diciembre,OAXACA,SAN MATEO YUCUTINDOO,2,2,100
2016,Diciembre,OAXACA,SAN MELCHOR BETAZA,3,3,100
2016,Diciembre,OAXACA,SAN MIGUEL CHICAHUA,1,1,100
2016,Diciembre,OAXACA,SAN MIGUEL DEL PUERTO,0,12,0
2016,Diciembre,OAXACA,SAN MIGUEL PERAS,4,4,100
2016,Diciembre,OAXACA,SAN MIGUEL SOYALTEPEC,27,28,96.43
2016,Diciembre,OAXACA,SAN MIGUEL SUCHIXTEPE,3,3,100
2016,Diciembre,OAXACA,SAN MIGUEL TILQUIAPAM,4,4,100
2016,Diciembre,OAXACA,SAN MIGUEL YOTAO,1,1,100
2016,Diciembre,OAXACA,SAN PABLO COATLAN,5,5,100
2016,Diciembre,OAXACA,SAN PABLO CUATRO VENA,0,2,0
2016,Diciembre,OAXACA,SAN PABLO HUITZO,1,1,100
2016,Diciembre,OAXACA,SAN PABLO HUIXTEPEC,8,8,100
2016,Diciembre,OAXACA,SAN PABLO MACUILTIANG,2,2,100
2016,Diciembre,OAXACA,SAN PABLO YAGANIZA,4,4,100
2016,Diciembre,OAXACA,SAN PEDRO COMITANCILL,2,2,100
2016,Diciembre,OAXACA,SAN PEDRO HUAMELULA,0,3,0
2016,Diciembre,OAXACA,SAN PEDRO HUILOTEPEC,2,2,100
2016,Diciembre,OAXACA,SAN PEDRO IXCATLAN,14,15,93.33
2016,Diciembre,OAXACA,SAN PEDRO IXTLAHUACA,1,4,25
2016,Diciembre,OAXACA,SAN PEDRO MARTIR QUIE,1,1,100
2016,Diciembre,OAXACA,SAN PEDRO MIXTEPEC,5,5,100
2016,Diciembre,OAXACA,SAN PEDRO OCOTEPEC,2,2,100
2016,Diciembre,OAXACA,SAN PEDRO POCHUTLA,9,39,23.08
2016,Diciembre,OAXACA,SAN PEDRO TAPANATEPEC,0,8,0
2016,Diciembre,OAXACA,SAN PEDRO Y SAN PABLO,3,3,100
2016,Diciembre,OAXACA,SAN PEDRO YOLOX,5,5,100
2016,Diciembre,OAXACA,SAN SEBASTIAN ABASOLO,2,2,100
2016,Diciembre,OAXACA,SAN SEBASTIAN COATLAN,2,3,66.67
2016,Diciembre,OAXACA,SAN SEBASTIAN RIO HON,6,6,100
2016,Diciembre,OAXACA,SAN SEBASTIAN TUTLA,10,12,83.33
2016,Diciembre,OAXACA,SAN SIMON ALMOLONGAS,4,4,100
2016,Diciembre,OAXACA,SAN VICENTE LACHIXIO,2,6,33.33
2016,Diciembre,OAXACA,SANTA ANA TLAPACOYAN,2,2,100
2016,Diciembre,OAXACA,SANTA CATARINA IXTEPE,5,5,100
2016,Diciembre,OAXACA,SANTA CATARINA JUQUIL,5,5,100
2016,Diciembre,OAXACA,SANTA CATARINA LACHAT,3,3,100
2016,Diciembre,OAXACA,SANTA CATARINA QUIANE,2,2,100
2016,Diciembre,OAXACA,SANTA CRUZ MIXTEPEC,9,9,100
2016,Diciembre,OAXACA,SANTA CRUZ XOXOCOTLAN,44,49,89.8
2016,Diciembre,OAXACA,SANTA CRUZ ZENZONTEPE,1,6,16.67
2016,Diciembre,OAXACA,SANTA GERTRUDIS,8,8,100
2016,Diciembre,OAXACA,SANTA INES YATZECHE,7,7,100
2016,Diciembre,OAXACA,SANTA LUCIA MIAHUATLA,1,1,100
2016,Diciembre,OAXACA,SANTA LUCIA OCOTLAN,7,7,100
2016,Diciembre,OAXACA,SANTA MARIA ATZOMPA,2,2,100
2016,Diciembre,OAXACA,SANTA MARIA CHILCHOTL,4,4,100
2016,Diciembre,OAXACA,SANTA MARIA CHIMALAPA,0,4,0
2016,Diciembre,OAXACA,SANTA MARIA COLOTEPEC,6,14,42.86
2016,Diciembre,OAXACA,SANTA MARIA CORTIJO,7,7,100
2016,Diciembre,OAXACA,SANTA MARIA DEL TULE,6,6,100
2016,Diciembre,OAXACA,SANTA MARIA ECATEPEC,2,3,66.67
2016,Diciembre,OAXACA,SANTA MARIA GUELACE,2,2,100
2016,Diciembre,OAXACA,SANTA MARIA GUIENAGAT,0,8,0
